"p=26","p=35","p=44"
37.0190749664014,54.2195706025221,81.5161424271381
47.9952412287339,75.1972062405621,78.3674203905084
38.7599787963759,47.8875748881622,73.1453955609602
37.7819403873194,69.6260306361334,170.124035179181
42.8976540142351,73.6084966339256,93.7397649699211
48.2627366259337,96.4940910516675,73.2343052700928
33.9896901973071,71.6454632216759,173.280516166716
37.8842359344547,29.6075391344373,64.9744825394117
44.5633607019641,49.6259659879415,93.0193787069568
29.6784424656308,72.2945812979371,98.1499234081976
34.0796531803316,97.205539194425,135.27151831187
57.1376499090897,38.9564036100466,117.979169794366
18.5598647479921,38.8515759109732,55.0191800331043
26.8230327922698,82.9136161679895,86.0895256036939
29.6857928086701,59.4056974953762,124.511330938023
47.6301269650346,51.4223236961453,186.262291661401
17.2234007734808,108.343573637902,73.6436297887496
52.2396261486947,32.2196445356275,85.4379183660315
26.2210650681471,89.5972965869841,187.130336577849
60.025332362632,110.585514132355,97.5070320852281
62.4176435702386,71.3716106953751,120.153036078342
43.2410666124352,33.0427488324341,96.9439867459985
42.0706902743783,63.6592182326379,82.3044544152006
50.7877081616054,72.3857529802122,89.4528709169483
47.8180925217006,84.1765351801272,66.8487045905532
32.6669938729343,47.4269671684558,148.127701345775
36.8757704404208,70.7115461452833,82.7993786405215
74.4000398077252,104.328651938515,77.3637331909492
68.5009683812186,88.5608750795637,94.1508963333196
64.1828299631011,68.6342178736351,86.5967203928135
45.6646128831051,52.063343205705,132.242789365587
88.3120624524559,42.4673039755215,119.093560179644
40.8862094675378,78.1488552006934,84.5591369522918
55.3332267942298,57.7694069810433,73.2183666888114
43.412464577238,64.7176948960801,108.300428359485
40.0155199763721,57.9643934716347,63.734394165797
67.2711548730309,98.5625625345011,170.209396873458
48.7898063604701,85.3232279543686,122.210061497707
62.9350798300318,63.8645743061298,72.1684529772251
50.2337311161778,78.5365198982445,194.334726035502
45.3530729836372,57.0201816295854,114.276924931185
61.7972911973007,58.5137721328861,107.489268657442
45.8561294986264,56.6365996731127,115.718682800383
37.6534750286332,63.8999796746232,143.428920813804
38.6650335746716,52.2342837333833,206.081348662379
34.6954425446909,77.0001597988801,173.030340076342
81.0777777279079,60.9134826039487,69.3237638792503
20.4916105335737,86.9445533333993,110.310862360889
52.0826980922522,53.0261568310256,64.6244763641784
46.8640090160095,39.2319580703245,164.560470461716
50.9619527522073,65.2327316946503,115.925435013023
42.0375200990247,129.159428412459,59.7252833543424
33.6717205571455,102.468523920479,123.393425336407
33.8721494365034,73.0231791791936,47.904766379487
56.7828716779468,131.478594974539,115.013827931481
41.2556797339017,75.656456905025,166.663709520006
55.0943269509288,60.1654221304508,78.1601922322036
37.0474381644653,90.3306289508542,70.5844400434479
23.1693452728422,43.5495682167743,93.657649654871
38.6996837510962,63.1689653794637,51.5827235272709
35.3138169433352,55.6729872723536,140.955162713668
29.4069532476764,55.1421305422617,114.227076589868
44.9535753505346,50.4074199572797,85.0335156054167
30.7898690557531,67.3798309213771,75.1808185856914
80.2549057186704,59.1618701972855,100.550844014603
31.4797511970263,60.3683630888748,128.264554101388
50.9956424733045,65.51143342519,85.8766745415059
41.6774308918347,54.4927223067483,99.2927287818358
37.6646812760299,120.650750043633,77.9664164627439
54.1427851354013,90.0382554039108,88.3548508380167
39.2438465799593,103.010139735042,61.0403377738823
31.7470317898604,72.9744585430275,144.284625297828
28.3876902223821,56.613811669273,86.6133849598459
52.0870567657083,189.278048659446,60.9144415742845
26.5420855964638,63.1016574267661,163.429333114636
58.8345674589166,34.9528937033969,73.6939606681637
85.8790624606769,36.3754624454643,121.038733288519
53.0685129276186,87.9686956374494,140.149368217394
30.7278437018408,57.3728115981518,81.8574711871101
50.5690398145663,64.376485552323,137.311009655636
64.1242498301648,92.827297621081,81.7431174109834
59.9299531383181,92.3251061986725,103.977312399073
87.2589412206463,69.445175347753,158.651928955
41.80633633818,81.8277792915978,104.473134473936
29.6295026243655,85.1159733753373,140.014031367844
37.4238174567142,49.0971200173728,112.211504154571
27.1059131922857,59.525753402014,71.9906279051716
60.9620509586096,83.2670340872224,94.8728537315454
53.0792510137319,51.7536202525034,184.608712183678
65.7924915664937,44.8564310924459,92.796067286067
43.0188198065384,60.3825160839062,168.739707632138
46.0787038772736,55.004917563264,124.687136712072
32.5938274700675,61.6581061691704,88.8657704545235
32.9074052623083,73.7288637191268,121.06163723686
37.3460625698555,23.7360505603331,84.7423653773735
38.66996458829,66.2230310861861,127.452918688
42.9786931288877,39.9327166395045,126.893834096461
64.5492085250983,112.43125112147,124.248523929347
44.6861750628894,72.4780840957737,85.7885935119219
40.7564309346017,80.9795383110324,107.056688385214
34.6289053674686,58.0791051474766,96.0338706986482
60.5028362075702,81.5937256129198,100.300427713769
49.3879581071413,43.9053704340901,61.9212902114831
41.5764012074808,79.6869094014093,112.21593655268
27.2522332440924,73.980379294771,99.4010933252331
56.2085876098927,54.4409908717551,61.6890460644683
62.4298429692901,52.0390150175006,176.056491713385
25.4040135744677,66.2408329768422,84.9147207274193
40.0803339942696,43.3158656747309,65.5935904037433
44.9261483077551,80.0139003488738,73.6677831317777
