"p=3","p=4","p=5"
4.00976300232047,2.97581016719833,7.74230655313496
9.34084951590845,13.8047122898908,5.47476518914464
4.32287467348201,7.36715368218143,16.6652804490258
12.6909572923965,5.25768540779462,31.247903436634
8.20620206810713,9.42846872312107,3.37441588015617
5.15227739629667,4.43617880920311,5.85392332462229
6.28294263263546,9.66179590140616,10.5309522374734
4.00922451950784,1.62600585988512,2.4739036888388
0.840084617070056,4.23896226703544,8.20790731544382
4.84938101955304,11.2572804212124,6.23780869266417
5.03992776247647,2.82497907036275,5.29230832790977
5.07938133199248,13.2543665732566,13.3416826510386
3.16937577442939,5.55887728135711,5.92705254532265
5.03339947469027,1.58468083383436,14.9107301536307
10.2962031793654,17.1018064563398,6.98206913577978
6.03425958674666,5.01672819365306,5.80548452856748
11.0721795900571,6.07437912317697,16.63763114998
5.45318370707292,3.20339251474759,2.6213125697172
7.47481511257885,2.53736636408282,6.87164612371159
4.12167258161928,3.34001825222344,8.97752267729688
4.22574640285042,1.19129350555715,11.0531979224008
6.56940306944725,1.96698094333855,5.05012087290226
2.99550955644954,12.0213894400668,7.2558607326069
5.01822236779548,5.57586999965406,8.27587636963663
6.80294592771462,7.20460864233755,12.004762408724
1.49682132056983,1.43246013021293,1.92255095637076
7.65180601468774,2.83775410025388,6.14280642562879
6.47459122893061,6.29622024478329,5.96470272825316
7.63713385211406,6.31028092269802,12.6306796130654
9.97521843321519,5.70639509402625,3.94535789112662
2.04543735691729,19.8036573832183,12.1531945827327
8.31917909997303,4.47837692147021,7.68118524047412
9.73738828828974,6.64480260496095,5.936561854842
8.61933679100736,5.63836028649405,3.31328794688434
13.6460475339795,15.3065094774128,8.1565404488625
14.2795748795433,4.74593787909999,3.95523121321186
4.2114114841108,7.36374513098115,3.16020109893592
10.8874526037025,8.98541912522673,14.2085532629824
4.5142306968238,6.06513293146123,4.94348402009322
9.16771013053231,5.67726404318593,3.5629520502733
10.8344118077812,6.13404933999494,4.10601315298356
5.24332720615414,4.89316305666839,4.90295811494453
5.03256176643063,10.0124500516294,17.5024012087461
4.5105745226562,3.25430453093508,9.51439398931596
1.59442610157556,8.61273827714663,20.8664833200449
9.68799303731274,12.7564225532851,2.08190283565904
4.11843238404975,3.49534970476588,6.96395302069529
1.25456924083199,3.7764060586488,2.13636819035336
3.98148280591787,1.21801644616357,7.20119506361273
2.80531808080695,8.11028590903657,14.1171131020311
10.94682843348,5.1846166660413,10.8554913785083
8.26104911314472,4.74663673365211,5.60326526482612
3.11517143965656,7.84723733959579,9.19943031590687
5.8307178988316,8.06574119443676,5.18226720372132
11.2768839955107,4.42952891735468,7.52124344400223
8.9995929058887,2.81364650205319,5.7500718638064
8.53942671401288,4.36122167949467,9.04153660626194
11.0867929658631,3.679595032178,20.1807010155307
5.40921681820554,16.0622139769785,3.63067498152024
4.63222359688053,2.94025955835677,3.20602453871485
10.0530851809801,5.26097989448463,3.26074194259796
8.25974709588391,7.79896076698194,7.99781259756173
3.62345947721533,2.38050531208101,8.66363130677268
5.05937336194089,7.31810206346456,10.8133369387618
7.89741267337225,8.76115031647508,2.53226367840675
7.10190066245106,6.99527858158364,11.255509044974
9.45220980628259,3.83721632137675,5.00950569755714
5.03288699489859,9.9143643085566,9.21334975615634
5.25587243378961,4.73050068009843,14.9705475964584
8.6020298539805,9.55148058224852,5.71422663568276
6.93306047997187,2.79673343783319,18.2105318685382
8.05469561753796,18.3246858560387,7.33412696486063
3.63748830816744,2.15179294185582,3.64526621672564
4.28437544403948,6.55508432895938,13.8157527290755
7.46427752595505,15.2643071773789,3.30994000610644
5.96324124027148,7.33048008967379,6.62209636659008
6.56173846796142,6.50717223576426,4.76244841254071
8.33599775326347,9.16606277806042,7.25474322976623
13.1770628089651,7.4260124191509,4.77022582426411
3.71241084100152,2.35914651293616,7.35939517225657
5.48961748569973,18.2907411598283,6.6540349778826
7.51082489927281,4.20394812063135,7.29713991167292
