"c1","c2","c3"
-0.151739383044699,-1.16812145864445,1.25815855921072
-1.40125458243026,-0.908759810371037,2.88890335425147
-0.494546023670294,1.45815557379939,-0.263551540942785
-1.52782626351674,0.467889593524429,-0.221338282327783
-0.0408194527489108,-1.54180894608041,0.016067248944438
-0.695513115520821,0.458607415299517,-0.612206920998564
0.611323240888984,-1.47200485081625,1.14292931473922
2.16670735921677,1.35888468845657,-1.21638073879979
0.503329317901995,0.00300360264920225,1.08988357367937
-0.426490447024378,-0.777799530336485,-0.140262261328353
-0.384018057962604,1.4547193955572,-1.87707456188563
0.0160346995570259,-0.305087970786376,0.917989317981267
1.18460054985608,0.824005506950214,0.477177587917223
-1.70720303449977,-0.888415300434159,0.566471132064443
-0.230205206525528,2.11614903828975,4.31978878246723
-0.736273331336324,0.221435620497444,1.66737812987823
-0.565164755288844,-0.0691584591812405,-0.196025845673272
2.09934826156774,-1.27169271987362,0.921281759598391
-1.46541847148511,-0.294249077375454,0.570621027676854
-0.800851140254171,-0.548672644391366,-0.295815340147584
-0.831393911293595,-0.392142760394899,0.791882740716555
-1.80432869141175,0.515528842570619,1.65603353233978
-0.599097627565562,0.315162539717317,1.85564431798774
-0.227167602710303,0.635705956929033,0.478998243607244
-1.13332858960949,0.260262410593176,0.0918626312330583
0.73805156778957,1.55152359312343,-0.112012819469134
-0.0790606409223793,1.23152382979202,-0.00921149824526779
1.64217841033762,1.76568139721829,-0.0188676893218963
0.184670156087154,2.5512592530659,-0.497945488430433
0.831095277921107,-0.584817604562722,-1.45127156510552
-0.538368414821945,-0.0909134489195693,0.210818278313957
1.03737074940443,0.25783521882004,-0.410580012426886
0.502449439948512,-0.169157505491407,2.77765036797028
-1.05240797028626,0.0557646555701131,0.993546222478859
0.478004504426581,-0.818889318418462,2.4323588053406
0.75016532259255,-0.349349437631534,1.01304039405785
2.9614006824814,-0.633090653692481,1.82886891571789
-0.632336396260472,1.55662400627651,0.903957302812881
0.790412865573564,0.41717621735543,1.92800448346623
-0.115788198966833,-0.9137132883689,1.26619831888069
4.86671053030921,2.40157264320989,2.57673212002785
1.45029719812917,0.0766655440762928,-1.23402511079331
-0.477016529211674,2.26520734163331,1.58677511377307
-1.63795199521178,-0.42048528671764,-0.473295308623252
1.48215364647736,0.580775787055604,2.10316253942705
1.07332513533037,1.141250900542,-0.226159693822266
-0.588677427206939,0.911078312233086,0.158816820694826
1.87430310917222,0.0430048379440049,-0.519875667498481
-1.15079982852002,0.516600005806859,0.46218343904417
1.2918931850073,-0.0411153076729996,0.896292174144409
-1.91728078140892,-1.21039165443677,3.38895278777776
0.206458891345,0.301812205096893,-0.551367242367532
-1.8884629081464,0.18434869283364,-1.14619440083531
0.336461652332869,2.3068009391956,-0.204271944734529
-1.21961805571485,0.51025267753149,1.38642025785074
-0.51478473164096,0.747725708205803,0.0768798404563569
0.223863851868951,0.58060186825101,0.656059350035237
-0.814681794586517,0.147109252993476,-0.192594539986814
0.244211686912635,0.50916518813024,2.19238013892855
-1.33229808134332,-0.0230099678202183,-0.50485713665523
0.415020827646265,-0.266081323503707,2.4489573058484
